,datetime_session,user_id,session_number,pageviews,datetime_first_engagement
20509,2016-09-11 08:08:54,4229c7a5-30ec-42f2-86bd-00fbad586d4c,4,1,2016-09-06 17:56:58
20510,2016-09-13 07:07:14,4229c7a5-30ec-42f2-86bd-00fbad586d4c,5,13,2016-09-06 17:56:58
20511,2016-09-02 09:09:20,abf01361-f6f3-4aa9-a00a-c131aefe49c3,1,16,2016-09-02 09:36:20
20512,2016-09-05 13:01:41,abf01361-f6f3-4aa9-a00a-c131aefe49c3,2,14,2016-09-02 09:36:20
20513,2016-09-09 12:12:37,abf01361-f6f3-4aa9-a00a-c131aefe49c3,3,2,2016-09-02 09:36:20
20514,2016-09-13 06:06:29,abf01361-f6f3-4aa9-a00a-c131aefe49c3,4,1,2016-09-02 09:36:20
20515,2016-09-04 22:10:55,39d8d2bf-3cf8-4154-89e1-d5b3d3101229,1,2,
20516,2016-09-08 18:06:24,39d8d2bf-3cf8-4154-89e1-d5b3d3101229,2,5,
20517,2016-09-02 21:09:41,b302eefd-9947-4478-be61-eb5156fe5ed1,1,4,
20518,2016-09-06 03:03:24,b302eefd-9947-4478-be61-eb5156fe5ed1,2,1,
20519,2016-09-08 09:09:18,b302eefd-9947-4478-be61-eb5156fe5ed1,3,5,
20520,2016-09-11 20:08:40,b302eefd-9947-4478-be61-eb5156fe5ed1,4,11,
20521,2016-09-15 13:01:55,b302eefd-9947-4478-be61-eb5156fe5ed1,5,1,
20522,2016-09-02 21:09:50,ac5d55ee-48ba-44a1-9fe2-ddd43b8a0f88,1,16,2016-09-06 14:08:21
20523,2016-09-06 14:02:21,ac5d55ee-48ba-44a1-9fe2-ddd43b8a0f88,2,4,2016-09-06 14:08:21
20524,2016-09-09 21:09:48,ac5d55ee-48ba-44a1-9fe2-ddd43b8a0f88,3,7,2016-09-06 14:08:21
20525,2016-09-03 10:10:14,5a660273-86ac-4e06-a4fd-b40b1eb15065,1,19,2016-09-07 00:19:51
20526,2016-09-04 16:04:36,5a660273-86ac-4e06-a4fd-b40b1eb15065,2,1,2016-09-07 00:19:51
20527,2016-09-07 00:12:51,5a660273-86ac-4e06-a4fd-b40b1eb15065,3,15,2016-09-07 00:19:51
20528,2016-09-08 04:04:18,5a660273-86ac-4e06-a4fd-b40b1eb15065,4,7,2016-09-07 00:19:51
20529,2016-09-03 23:11:45,86ee31d0-7c9f-4471-95ad-31868f62cf81,1,2,2016-09-07 11:04:19
20530,2016-09-07 11:11:19,86ee31d0-7c9f-4471-95ad-31868f62cf81,2,13,2016-09-07 11:04:19
20531,2016-09-09 18:06:09,86ee31d0-7c9f-4471-95ad-31868f62cf81,3,5,2016-09-07 11:04:19
20532,2016-09-12 21:09:47,86ee31d0-7c9f-4471-95ad-31868f62cf81,4,12,2016-09-07 11:04:19
20533,2016-09-16 09:09:28,86ee31d0-7c9f-4471-95ad-31868f62cf81,5,3,2016-09-07 11:04:19
20534,2016-09-20 07:07:31,86ee31d0-7c9f-4471-95ad-31868f62cf81,6,15,2016-09-07 11:04:19
20535,2016-09-22 06:06:45,86ee31d0-7c9f-4471-95ad-31868f62cf81,7,7,2016-09-07 11:04:19
20536,2016-09-02 11:11:12,f4a6c4f3-47bc-4a8c-aab3-aa073dc05495,1,3,
20537,2016-09-04 21:09:54,f4a6c4f3-47bc-4a8c-aab3-aa073dc05495,2,4,
20538,2016-09-08 12:12:29,f4a6c4f3-47bc-4a8c-aab3-aa073dc05495,3,2,
20539,2016-09-09 15:03:59,f4a6c4f3-47bc-4a8c-aab3-aa073dc05495,4,6,
20540,2016-09-13 02:02:07,f4a6c4f3-47bc-4a8c-aab3-aa073dc05495,5,1,
20541,2016-09-15 11:11:26,f4a6c4f3-47bc-4a8c-aab3-aa073dc05495,6,1,
20542,2016-09-17 07:07:56,f4a6c4f3-47bc-4a8c-aab3-aa073dc05495,7,7,
20543,2016-09-04 16:04:35,e126d1e6-7df2-47df-addc-6fce0d2434e7,1,6,2016-09-10 01:30:47
20544,2016-09-06 09:09:01,e126d1e6-7df2-47df-addc-6fce0d2434e7,2,2,2016-09-10 01:30:47
20545,2016-09-10 01:01:47,e126d1e6-7df2-47df-addc-6fce0d2434e7,3,18,2016-09-10 01:30:47
20546,2016-09-13 03:03:34,e126d1e6-7df2-47df-addc-6fce0d2434e7,4,4,2016-09-10 01:30:47
20547,2016-09-03 04:04:24,43ccc59a-e5da-4b8f-a21e-10905fa4728d,1,3,
20548,2016-09-05 13:01:52,43ccc59a-e5da-4b8f-a21e-10905fa4728d,2,13,
20549,2016-09-07 08:08:56,43ccc59a-e5da-4b8f-a21e-10905fa4728d,3,1,
20550,2016-09-03 11:11:37,d98bc9ee-33b8-42d6-bc23-b482c90d2a0a,1,5,2016-09-08 06:22:14
20551,2016-09-05 04:04:53,d98bc9ee-33b8-42d6-bc23-b482c90d2a0a,2,5,2016-09-08 06:22:14
20552,2016-09-08 06:06:14,d98bc9ee-33b8-42d6-bc23-b482c90d2a0a,3,5,2016-09-08 06:22:14
20553,2016-09-03 06:06:43,ecf9ee4d-0cd0-4d4d-897c-d55639462f17,1,12,2016-09-14 05:24:22
20554,2016-09-05 06:06:09,ecf9ee4d-0cd0-4d4d-897c-d55639462f17,2,1,2016-09-14 05:24:22
20555,2016-09-08 03:03:05,ecf9ee4d-0cd0-4d4d-897c-d55639462f17,3,1,2016-09-14 05:24:22
20556,2016-09-12 03:03:12,ecf9ee4d-0cd0-4d4d-897c-d55639462f17,4,6,2016-09-14 05:24:22
20557,2016-09-14 05:05:22,ecf9ee4d-0cd0-4d4d-897c-d55639462f17,5,11,2016-09-14 05:24:22
20558,2016-09-02 14:02:50,4a4aeb0b-0283-496a-aeef-47222d117c12,1,3,2016-09-05 09:58:07
20559,2016-09-04 04:04:34,4a4aeb0b-0283-496a-aeef-47222d117c12,2,8,2016-09-05 09:58:07
20560,2016-09-05 09:09:07,4a4aeb0b-0283-496a-aeef-47222d117c12,3,3,2016-09-05 09:58:07
20561,2016-09-07 13:01:03,4a4aeb0b-0283-496a-aeef-47222d117c12,4,2,2016-09-05 09:58:07
20562,2016-09-03 18:06:21,34c063b3-1a20-4ec4-8b5e-2c0a5685693c,1,5,2016-09-16 02:11:53
20563,2016-09-06 00:12:42,34c063b3-1a20-4ec4-8b5e-2c0a5685693c,2,2,2016-09-16 02:11:53
20564,2016-09-09 23:11:53,34c063b3-1a20-4ec4-8b5e-2c0a5685693c,3,3,2016-09-16 02:11:53
20565,2016-09-11 06:06:48,34c063b3-1a20-4ec4-8b5e-2c0a5685693c,4,2,2016-09-16 02:11:53
20566,2016-09-13 00:12:39,34c063b3-1a20-4ec4-8b5e-2c0a5685693c,5,5,2016-09-16 02:11:53
20567,2016-09-16 01:01:53,34c063b3-1a20-4ec4-8b5e-2c0a5685693c,6,2,2016-09-16 02:11:53
20568,2016-09-19 18:06:47,34c063b3-1a20-4ec4-8b5e-2c0a5685693c,7,7,2016-09-16 02:11:53
20569,2016-09-21 12:12:49,34c063b3-1a20-4ec4-8b5e-2c0a5685693c,8,5,2016-09-16 02:11:53
20570,2016-09-22 20:08:57,34c063b3-1a20-4ec4-8b5e-2c0a5685693c,9,10,2016-09-16 02:11:53
20571,2016-09-02 19:07:47,0d73594d-e965-4eac-aae8-be1533970177,1,4,2016-09-07 14:35:29
20572,2016-09-05 16:04:09,0d73594d-e965-4eac-aae8-be1533970177,2,10,2016-09-07 14:35:29
20573,2016-09-07 14:02:29,0d73594d-e965-4eac-aae8-be1533970177,3,9,2016-09-07 14:35:29
20574,2016-09-09 10:10:58,0d73594d-e965-4eac-aae8-be1533970177,4,6,2016-09-07 14:35:29
20575,2016-09-13 05:05:42,0d73594d-e965-4eac-aae8-be1533970177,5,9,2016-09-07 14:35:29
20576,2016-09-14 18:06:26,0d73594d-e965-4eac-aae8-be1533970177,6,4,2016-09-07 14:35:29
20577,2016-09-18 16:04:44,0d73594d-e965-4eac-aae8-be1533970177,7,1,2016-09-07 14:35:29
20578,2016-09-20 08:08:47,0d73594d-e965-4eac-aae8-be1533970177,8,2,2016-09-07 14:35:29
20579,2016-09-23 04:04:12,0d73594d-e965-4eac-aae8-be1533970177,9,1,2016-09-07 14:35:29
20580,2016-09-27 03:03:41,0d73594d-e965-4eac-aae8-be1533970177,10,6,2016-09-07 14:35:29
20581,2016-09-02 05:05:19,2997426e-2d84-417b-8c4a-6a94177203fc,1,7,
20582,2016-09-02 16:04:36,58ed8c73-f72b-41e2-807e-651b7acd94ff,1,2,2016-09-21 21:39:24
20583,2016-09-05 13:01:04,58ed8c73-f72b-41e2-807e-651b7acd94ff,2,6,2016-09-21 21:39:24
20584,2016-09-08 19:07:43,58ed8c73-f72b-41e2-807e-651b7acd94ff,3,9,2016-09-21 21:39:24
20585,2016-09-12 08:08:29,58ed8c73-f72b-41e2-807e-651b7acd94ff,4,2,2016-09-21 21:39:24
20586,2016-09-15 00:12:12,58ed8c73-f72b-41e2-807e-651b7acd94ff,5,1,2016-09-21 21:39:24
20587,2016-09-17 23:11:23,58ed8c73-f72b-41e2-807e-651b7acd94ff,6,14,2016-09-21 21:39:24
20588,2016-09-21 21:09:24,58ed8c73-f72b-41e2-807e-651b7acd94ff,7,3,2016-09-21 21:39:24
20589,2016-09-25 08:08:04,58ed8c73-f72b-41e2-807e-651b7acd94ff,8,4,2016-09-21 21:39:24
20590,2016-09-04 21:09:14,6af18113-8241-40e9-9afc-473e9966d171,1,4,
20591,2016-09-07 15:03:02,6af18113-8241-40e9-9afc-473e9966d171,2,2,
20592,2016-09-09 18:06:17,6af18113-8241-40e9-9afc-473e9966d171,3,1,
20593,2016-09-12 21:09:40,6af18113-8241-40e9-9afc-473e9966d171,4,6,
20594,2016-09-04 01:01:03,a37b4ad4-de2a-4da2-8a9d-56d32cc26612,1,2,
20595,2016-09-07 18:06:57,a37b4ad4-de2a-4da2-8a9d-56d32cc26612,2,1,
20596,2016-09-10 03:03:54,a37b4ad4-de2a-4da2-8a9d-56d32cc26612,3,4,
20597,2016-09-14 02:02:26,a37b4ad4-de2a-4da2-8a9d-56d32cc26612,4,2,
20598,2016-09-16 09:09:49,a37b4ad4-de2a-4da2-8a9d-56d32cc26612,5,2,
20599,2016-09-03 18:06:48,8ba47740-5cc6-4375-937d-9baedb3f3335,1,8,2016-09-09 03:39:05
20600,2016-09-04 22:10:26,8ba47740-5cc6-4375-937d-9baedb3f3335,2,1,2016-09-09 03:39:05
20601,2016-09-06 04:04:02,8ba47740-5cc6-4375-937d-9baedb3f3335,3,2,2016-09-09 03:39:05
20602,2016-09-09 03:03:05,8ba47740-5cc6-4375-937d-9baedb3f3335,4,12,2016-09-09 03:39:05
20603,2016-09-11 00:12:16,8ba47740-5cc6-4375-937d-9baedb3f3335,5,1,2016-09-09 03:39:05
20604,2016-09-14 13:01:47,8ba47740-5cc6-4375-937d-9baedb3f3335,6,6,2016-09-09 03:39:05
20605,2016-09-16 10:10:06,8ba47740-5cc6-4375-937d-9baedb3f3335,7,2,2016-09-09 03:39:05
20606,2016-09-04 06:06:55,c00361a9-a544-461a-a362-a15735beab49,1,14,
20607,2016-09-03 14:02:05,40629a90-9b0a-4db1-a558-0a7eb5097f49,1,5,2016-09-14 16:51:21
20608,2016-09-07 05:05:05,40629a90-9b0a-4db1-a558-0a7eb5097f49,2,1,2016-09-14 16:51:21
20609,2016-09-10 02:02:52,40629a90-9b0a-4db1-a558-0a7eb5097f49,3,10,2016-09-14 16:51:21
20610,2016-09-11 22:10:40,40629a90-9b0a-4db1-a558-0a7eb5097f49,4,2,2016-09-14 16:51:21
20611,2016-09-14 16:04:21,40629a90-9b0a-4db1-a558-0a7eb5097f49,5,3,2016-09-14 16:51:21
20612,2016-09-17 05:05:15,40629a90-9b0a-4db1-a558-0a7eb5097f49,6,7,2016-09-14 16:51:21
20613,2016-09-19 06:06:43,40629a90-9b0a-4db1-a558-0a7eb5097f49,7,2,2016-09-14 16:51:21
20614,2016-09-21 04:04:00,40629a90-9b0a-4db1-a558-0a7eb5097f49,8,6,2016-09-14 16:51:21
20615,2016-09-23 09:09:33,40629a90-9b0a-4db1-a558-0a7eb5097f49,9,4,2016-09-14 16:51:21
20616,2016-09-27 00:12:16,40629a90-9b0a-4db1-a558-0a7eb5097f49,10,3,2016-09-14 16:51:21
20617,2016-09-04 20:08:32,dc43db13-7cbd-44ef-9540-14b769344e8e,1,10,2016-09-14 23:06:10
20618,2016-09-06 06:06:13,dc43db13-7cbd-44ef-9540-14b769344e8e,2,1,2016-09-14 23:06:10
20619,2016-09-10 06:06:40,dc43db13-7cbd-44ef-9540-14b769344e8e,3,2,2016-09-14 23:06:10
20620,2016-09-11 13:01:40,dc43db13-7cbd-44ef-9540-14b769344e8e,4,2,2016-09-14 23:06:10
20621,2016-09-12 22:10:48,dc43db13-7cbd-44ef-9540-14b769344e8e,5,4,2016-09-14 23:06:10
20622,2016-09-14 22:10:10,dc43db13-7cbd-44ef-9540-14b769344e8e,6,8,2016-09-14 23:06:10
20623,2016-09-18 22:10:24,dc43db13-7cbd-44ef-9540-14b769344e8e,7,5,2016-09-14 23:06:10
20624,2016-09-02 21:09:26,cc731747-cabb-4d1c-906f-fc51e1f686be,1,4,2016-09-04 11:42:28
20625,2016-09-04 11:11:28,cc731747-cabb-4d1c-906f-fc51e1f686be,2,14,2016-09-04 11:42:28
20626,2016-09-04 08:08:18,2b7a4383-e31c-4a48-8657-d71a6142284a,1,19,2016-09-04 09:04:18
20627,2016-09-06 13:01:29,2b7a4383-e31c-4a48-8657-d71a6142284a,2,15,2016-09-04 09:04:18
20628,2016-09-07 20:08:30,2b7a4383-e31c-4a48-8657-d71a6142284a,3,2,2016-09-04 09:04:18
20629,2016-09-09 20:08:22,2b7a4383-e31c-4a48-8657-d71a6142284a,4,1,2016-09-04 09:04:18
20630,2016-09-10 21:09:31,2b7a4383-e31c-4a48-8657-d71a6142284a,5,6,2016-09-04 09:04:18
20631,2016-09-04 19:07:43,133edd5c-a7a0-455e-9a1f-5d1792e8f810,1,4,
20632,2016-09-07 00:12:06,133edd5c-a7a0-455e-9a1f-5d1792e8f810,2,2,
20633,2016-09-08 05:05:33,133edd5c-a7a0-455e-9a1f-5d1792e8f810,3,8,
20634,2016-09-03 01:01:26,c412e632-3078-4e6f-b6bf-1e9bd5e30cdc,1,8,
20635,2016-09-04 04:04:01,90fc402e-038c-4616-81c0-bab0234e190a,1,10,2016-09-07 12:29:46
20636,2016-09-06 04:04:01,90fc402e-038c-4616-81c0-bab0234e190a,2,2,2016-09-07 12:29:46
20637,2016-09-07 12:12:46,90fc402e-038c-4616-81c0-bab0234e190a,3,7,2016-09-07 12:29:46
20638,2016-09-02 13:01:56,3ead0f87-a1ca-4d34-b31f-1c5da75e076d,1,5,2016-09-05 08:04:57
20639,2016-09-04 00:12:21,3ead0f87-a1ca-4d34-b31f-1c5da75e076d,2,3,2016-09-05 08:04:57
20640,2016-09-05 07:07:57,3ead0f87-a1ca-4d34-b31f-1c5da75e076d,3,8,2016-09-05 08:04:57
20641,2016-09-09 00:12:07,3ead0f87-a1ca-4d34-b31f-1c5da75e076d,4,2,2016-09-05 08:04:57
20642,2016-09-10 08:08:47,3ead0f87-a1ca-4d34-b31f-1c5da75e076d,5,4,2016-09-05 08:04:57
20643,2016-09-12 02:02:57,3ead0f87-a1ca-4d34-b31f-1c5da75e076d,6,8,2016-09-05 08:04:57
20644,2016-09-13 14:02:45,3ead0f87-a1ca-4d34-b31f-1c5da75e076d,7,1,2016-09-05 08:04:57
20645,2016-09-03 23:11:12,00c904c8-a008-42c9-98c1-482085f88bbe,1,2,2016-09-24 03:46:56
20646,2016-09-05 04:04:34,00c904c8-a008-42c9-98c1-482085f88bbe,2,1,2016-09-24 03:46:56
20647,2016-09-08 22:10:02,00c904c8-a008-42c9-98c1-482085f88bbe,3,7,2016-09-24 03:46:56
20648,2016-09-10 12:12:29,00c904c8-a008-42c9-98c1-482085f88bbe,4,4,2016-09-24 03:46:56
20649,2016-09-13 18:06:10,00c904c8-a008-42c9-98c1-482085f88bbe,5,4,2016-09-24 03:46:56
20650,2016-09-15 21:09:54,00c904c8-a008-42c9-98c1-482085f88bbe,6,2,2016-09-24 03:46:56
20651,2016-09-17 10:10:39,00c904c8-a008-42c9-98c1-482085f88bbe,7,1,2016-09-24 03:46:56
20652,2016-09-20 14:02:29,00c904c8-a008-42c9-98c1-482085f88bbe,8,2,2016-09-24 03:46:56
20653,2016-09-24 03:03:56,00c904c8-a008-42c9-98c1-482085f88bbe,9,4,2016-09-24 03:46:56
20654,2016-09-03 07:07:25,3be05230-c6b3-4a88-98cd-78134e8b4cff,1,1,2016-09-13 17:02:40
20655,2016-09-04 16:04:18,3be05230-c6b3-4a88-98cd-78134e8b4cff,2,4,2016-09-13 17:02:40
20656,2016-09-07 19:07:42,3be05230-c6b3-4a88-98cd-78134e8b4cff,3,1,2016-09-13 17:02:40
20657,2016-09-09 04:04:42,3be05230-c6b3-4a88-98cd-78134e8b4cff,4,2,2016-09-13 17:02:40
20658,2016-09-11 11:11:35,3be05230-c6b3-4a88-98cd-78134e8b4cff,5,10,2016-09-13 17:02:40
20659,2016-09-13 16:04:40,3be05230-c6b3-4a88-98cd-78134e8b4cff,6,8,2016-09-13 17:02:40
20660,2016-09-03 09:09:05,b62eef24-1528-4269-95d1-bb5c377b04b7,1,5,
20661,2016-09-04 13:01:42,b62eef24-1528-4269-95d1-bb5c377b04b7,2,3,
20662,2016-09-06 18:06:57,b62eef24-1528-4269-95d1-bb5c377b04b7,3,2,
20663,2016-09-04 12:12:43,605d6145-8915-480c-b922-09f38bc018d3,1,13,
20664,2016-09-08 10:10:13,605d6145-8915-480c-b922-09f38bc018d3,2,2,
20665,2016-09-09 18:06:52,605d6145-8915-480c-b922-09f38bc018d3,3,4,
20666,2016-09-12 07:07:54,605d6145-8915-480c-b922-09f38bc018d3,4,3,
20667,2016-09-04 21:09:12,1cdb7967-8f1c-417b-adf2-afb6ae83497f,1,2,2016-09-16 17:45:32
20668,2016-09-07 13:01:44,1cdb7967-8f1c-417b-adf2-afb6ae83497f,2,2,2016-09-16 17:45:32
20669,2016-09-10 11:11:01,1cdb7967-8f1c-417b-adf2-afb6ae83497f,3,6,2016-09-16 17:45:32
20670,2016-09-12 18:06:24,1cdb7967-8f1c-417b-adf2-afb6ae83497f,4,2,2016-09-16 17:45:32
20671,2016-09-16 17:05:32,1cdb7967-8f1c-417b-adf2-afb6ae83497f,5,4,2016-09-16 17:45:32
20672,2016-09-02 04:04:36,43a5a6cc-b84c-42e0-9436-ecff46d32392,1,7,2016-09-04 08:01:07
20673,2016-09-04 07:07:07,43a5a6cc-b84c-42e0-9436-ecff46d32392,2,22,2016-09-04 08:01:07
20674,2016-09-06 05:05:28,43a5a6cc-b84c-42e0-9436-ecff46d32392,3,4,2016-09-04 08:01:07
20675,2016-09-03 07:07:41,452059fe-0b73-4ced-b1ce-62e99cbacd64,1,10,2016-09-06 06:32:23
20676,2016-09-06 06:06:23,452059fe-0b73-4ced-b1ce-62e99cbacd64,2,3,2016-09-06 06:32:23
20677,2016-09-07 14:02:19,452059fe-0b73-4ced-b1ce-62e99cbacd64,3,6,2016-09-06 06:32:23
20678,2016-09-09 13:01:51,452059fe-0b73-4ced-b1ce-62e99cbacd64,4,3,2016-09-06 06:32:23
20679,2016-09-13 11:11:20,452059fe-0b73-4ced-b1ce-62e99cbacd64,5,2,2016-09-06 06:32:23
20680,2016-09-05 00:12:56,886c3b96-459b-48c5-a5cc-b9d3e54b79f8,1,3,2016-09-06 21:58:27
20681,2016-09-06 21:09:27,886c3b96-459b-48c5-a5cc-b9d3e54b79f8,2,13,2016-09-06 21:58:27
20682,2016-09-09 08:08:28,886c3b96-459b-48c5-a5cc-b9d3e54b79f8,3,3,2016-09-06 21:58:27
20683,2016-09-11 03:03:22,886c3b96-459b-48c5-a5cc-b9d3e54b79f8,4,8,2016-09-06 21:58:27
20684,2016-09-12 10:10:40,886c3b96-459b-48c5-a5cc-b9d3e54b79f8,5,6,2016-09-06 21:58:27
20685,2016-09-15 09:09:02,886c3b96-459b-48c5-a5cc-b9d3e54b79f8,6,22,2016-09-06 21:58:27
20686,2016-09-16 19:07:58,886c3b96-459b-48c5-a5cc-b9d3e54b79f8,7,10,2016-09-06 21:58:27
20687,2016-09-17 23:11:06,886c3b96-459b-48c5-a5cc-b9d3e54b79f8,8,2,2016-09-06 21:58:27
20688,2016-09-02 02:02:40,7d141dbb-10c6-41f3-9255-2f78ddfd505a,1,5,
20689,2016-09-03 09:09:42,7d141dbb-10c6-41f3-9255-2f78ddfd505a,2,5,
20690,2016-09-04 05:05:07,2c47d249-efb5-4eec-9c52-0ae60fb01277,1,3,
20691,2016-09-04 10:10:32,3bc0c38d-a011-44a0-9483-b5172fd370f9,1,7,2016-09-14 05:58:58
20692,2016-09-07 13:01:38,3bc0c38d-a011-44a0-9483-b5172fd370f9,2,2,2016-09-14 05:58:58
20693,2016-09-11 03:03:51,3bc0c38d-a011-44a0-9483-b5172fd370f9,3,2,2016-09-14 05:58:58
20694,2016-09-13 03:03:26,3bc0c38d-a011-44a0-9483-b5172fd370f9,4,2,2016-09-14 05:58:58
20695,2016-09-14 05:05:58,3bc0c38d-a011-44a0-9483-b5172fd370f9,5,2,2016-09-14 05:58:58
20696,2016-09-17 17:05:14,3bc0c38d-a011-44a0-9483-b5172fd370f9,6,3,2016-09-14 05:58:58
20697,2016-09-02 18:06:16,9f34d3ab-e679-4282-b834-0bfa66f18cc9,1,1,2016-09-06 07:56:38
20698,2016-09-03 20:08:06,9f34d3ab-e679-4282-b834-0bfa66f18cc9,2,1,2016-09-06 07:56:38
20699,2016-09-06 07:07:38,9f34d3ab-e679-4282-b834-0bfa66f18cc9,3,19,2016-09-06 07:56:38
20700,2016-09-07 21:09:58,9f34d3ab-e679-4282-b834-0bfa66f18cc9,4,6,2016-09-06 07:56:38
20701,2016-09-10 17:05:18,9f34d3ab-e679-4282-b834-0bfa66f18cc9,5,18,2016-09-06 07:56:38
20702,2016-09-12 14:02:59,9f34d3ab-e679-4282-b834-0bfa66f18cc9,6,3,2016-09-06 07:56:38
20703,2016-09-14 10:10:44,9f34d3ab-e679-4282-b834-0bfa66f18cc9,7,7,2016-09-06 07:56:38
20704,2016-09-16 10:10:15,9f34d3ab-e679-4282-b834-0bfa66f18cc9,8,3,2016-09-06 07:56:38
20705,2016-09-04 10:10:50,5e283ae2-7865-48e1-8073-1d16cc09b4bc,1,2,2016-09-13 22:20:19
20706,2016-09-07 06:06:54,5e283ae2-7865-48e1-8073-1d16cc09b4bc,2,5,2016-09-13 22:20:19
20707,2016-09-10 11:11:49,5e283ae2-7865-48e1-8073-1d16cc09b4bc,3,3,2016-09-13 22:20:19
20708,2016-09-12 12:12:20,5e283ae2-7865-48e1-8073-1d16cc09b4bc,4,5,2016-09-13 22:20:19
20709,2016-09-13 22:10:19,5e283ae2-7865-48e1-8073-1d16cc09b4bc,5,26,2016-09-13 22:20:19
20710,2016-09-17 08:08:21,5e283ae2-7865-48e1-8073-1d16cc09b4bc,6,4,2016-09-13 22:20:19
20711,2016-09-18 13:01:20,5e283ae2-7865-48e1-8073-1d16cc09b4bc,7,5,2016-09-13 22:20:19
20712,2016-09-21 03:03:14,5e283ae2-7865-48e1-8073-1d16cc09b4bc,8,13,2016-09-13 22:20:19
20713,2016-09-03 14:02:21,4f3c0254-aaa3-441d-a8d2-2f9441ba0584,1,1,
20714,2016-09-03 05:05:18,61466ee5-ea9c-4dc2-963e-9670be367829,1,8,2016-09-05 14:36:07
20715,2016-09-04 12:12:40,61466ee5-ea9c-4dc2-963e-9670be367829,2,5,2016-09-05 14:36:07
20716,2016-09-05 14:02:07,61466ee5-ea9c-4dc2-963e-9670be367829,3,40,2016-09-05 14:36:07
20717,2016-09-09 08:08:36,61466ee5-ea9c-4dc2-963e-9670be367829,4,1,2016-09-05 14:36:07
20718,2016-09-13 05:05:26,61466ee5-ea9c-4dc2-963e-9670be367829,5,5,2016-09-05 14:36:07
20719,2016-09-02 06:06:09,f380384b-669e-4505-8f66-25100c00e453,1,19,2016-09-02 06:28:09
20720,2016-09-03 16:04:50,f380384b-669e-4505-8f66-25100c00e453,2,6,2016-09-02 06:28:09
20721,2016-09-06 20:08:01,f380384b-669e-4505-8f66-25100c00e453,3,3,2016-09-02 06:28:09
20722,2016-09-09 23:11:59,f380384b-669e-4505-8f66-25100c00e453,4,4,2016-09-02 06:28:09
20723,2016-09-13 03:03:50,f380384b-669e-4505-8f66-25100c00e453,5,4,2016-09-02 06:28:09
20724,2016-09-04 19:07:34,4e8e8398-d3cd-499c-ae89-c0d194ad5eef,1,5,2016-09-20 09:33:01
20725,2016-09-08 04:04:19,4e8e8398-d3cd-499c-ae89-c0d194ad5eef,2,2,2016-09-20 09:33:01
20726,2016-09-11 18:06:45,4e8e8398-d3cd-499c-ae89-c0d194ad5eef,3,5,2016-09-20 09:33:01
20727,2016-09-15 10:10:20,4e8e8398-d3cd-499c-ae89-c0d194ad5eef,4,1,2016-09-20 09:33:01
20728,2016-09-17 15:03:36,4e8e8398-d3cd-499c-ae89-c0d194ad5eef,5,2,2016-09-20 09:33:01
20729,2016-09-20 09:09:01,4e8e8398-d3cd-499c-ae89-c0d194ad5eef,6,14,2016-09-20 09:33:01
20730,2016-09-23 15:03:15,4e8e8398-d3cd-499c-ae89-c0d194ad5eef,7,9,2016-09-20 09:33:01
20731,2016-09-27 15:03:08,4e8e8398-d3cd-499c-ae89-c0d194ad5eef,8,6,2016-09-20 09:33:01
20732,2016-09-02 09:09:39,c29dc1ca-4038-49af-b22a-4008ad002f92,1,1,
20733,2016-09-05 08:08:12,c29dc1ca-4038-49af-b22a-4008ad002f92,2,1,
20734,2016-09-03 02:02:53,f4d6a19e-bd7d-4c98-a23d-80da0732c63e,1,4,2016-09-12 10:41:52
20735,2016-09-04 17:05:17,f4d6a19e-bd7d-4c98-a23d-80da0732c63e,2,4,2016-09-12 10:41:52
20736,2016-09-06 15:03:19,f4d6a19e-bd7d-4c98-a23d-80da0732c63e,3,5,2016-09-12 10:41:52
20737,2016-09-08 11:11:27,f4d6a19e-bd7d-4c98-a23d-80da0732c63e,4,6,2016-09-12 10:41:52
20738,2016-09-12 10:10:52,f4d6a19e-bd7d-4c98-a23d-80da0732c63e,5,12,2016-09-12 10:41:52
20739,2016-09-15 16:04:45,f4d6a19e-bd7d-4c98-a23d-80da0732c63e,6,2,2016-09-12 10:41:52
20740,2016-09-18 09:09:31,f4d6a19e-bd7d-4c98-a23d-80da0732c63e,7,1,2016-09-12 10:41:52
20741,2016-09-20 07:07:29,f4d6a19e-bd7d-4c98-a23d-80da0732c63e,8,2,2016-09-12 10:41:52
20742,2016-09-03 19:07:50,be83a66a-f56e-4322-8779-baf6dc079655,1,1,2016-09-07 18:34:47
20743,2016-09-07 18:06:47,be83a66a-f56e-4322-8779-baf6dc079655,2,16,2016-09-07 18:34:47
20744,2016-09-10 18:06:02,be83a66a-f56e-4322-8779-baf6dc079655,3,1,2016-09-07 18:34:47
20745,2016-09-11 22:10:36,be83a66a-f56e-4322-8779-baf6dc079655,4,10,2016-09-07 18:34:47
20746,2016-09-15 02:02:22,be83a66a-f56e-4322-8779-baf6dc079655,5,12,2016-09-07 18:34:47
20747,2016-09-17 15:03:22,be83a66a-f56e-4322-8779-baf6dc079655,6,1,2016-09-07 18:34:47
20748,2016-09-19 22:10:42,be83a66a-f56e-4322-8779-baf6dc079655,7,12,2016-09-07 18:34:47
20749,2016-09-23 14:02:41,be83a66a-f56e-4322-8779-baf6dc079655,8,8,2016-09-07 18:34:47
